match_id,innings,team,opposition,name,overs,balls,maidens,conceded,wickets,economy,dots,fours,sixes,wides,noballs
1276296,2,Nepal,P.N.G.,71018,2,12,0,8,1,4,9,0,1,0,0
1276908,1,India,England,63646,10,60,0,48,1,4.8,39,4,1,3,0
1276908,1,India,England,70640,10,60,1,49,2,4.9,39,4,2,0,1
1276908,1,India,England,70633,6,36,0,28,2,4.66,20,1,1,3,0
1276908,1,India,England,84635,8,48,0,53,1,6.62,23,4,2,1,0
1276908,1,India,England,61325,10,60,0,47,4,4.7,33,4,1,1,0
1276908,1,India,England,49247,5,30,0,17,0,3.4,15,0,0,0,0
1276908,2,England,India,62587,9.5,59,2,24,6,2.44,48,4,0,1,0
1276907,1,India,England,63646,7,42,0,31,3,4.42,29,5,0,1,0
1276908,2,England,India,53121,9,54,2,27,1,3,34,1,0,0,0
1276907,1,India,England,70640,7.2,44,3,19,6,2.59,38,2,0,2,0
1276908,2,England,India,69920,7,42,0,32,1,4.57,21,1,1,0,0
1276907,1,India,England,70633,4,24,0,22,0,5.5,13,3,0,0,0
1276908,2,England,India,62701,7,42,0,22,0,3.14,26,2,0,0,0
1276907,1,India,England,84635,5,30,0,26,1,5.2,22,6,0,0,0
1276908,2,England,India,46597,4,24,0,30,1,7.5,11,2,2,0,0
1276907,1,India,England,61325,2,12,0,10,0,5,7,0,1,0,0
1276908,2,England,India,59832,2,12,1,4,1,2,9,0,0,0,0
1276907,2,England,India,53121,3,18,0,8,0,2.66,15,0,1,0,0
1276907,2,England,India,62587,5,30,3,22,0,4.4,23,4,0,1,0
1276907,2,England,India,62701,4,24,0,34,0,8.5,11,4,1,3,0
1276907,2,England,India,69920,3.4,22,0,38,0,10.36,11,3,3,1,0
1276907,2,England,India,53320,1,6,0,1,0,1,5,0,0,0,0
1276907,2,England,India,46597,2,12,0,9,0,4.5,6,0,0,0,0
1276912,1,England,South Africa,62587,5,30,0,34,0,6.8,16,5,0,2,0
1276912,1,England,South Africa,53121,4,24,1,19,1,4.75,17,4,0,0,0
1276912,1,England,South Africa,46597,7.4,46,0,42,0,5.47,24,5,0,0,0
1276912,1,England,South Africa,72103,4,24,0,17,0,4.25,12,1,0,1,0
1276912,1,England,South Africa,49427,6,36,0,36,1,6,14,4,0,1,0
1276912,1,England,South Africa,59832,1,6,0,9,0,9,1,1,0,0,0
1276911,1,South Africa,England,50309,6,36,0,29,1,4.83,16,1,1,0,0
1276911,1,South Africa,England,66941,5,30,0,39,0,7.8,10,6,0,0,0
1276911,1,South Africa,England,63651,5.1,31,0,53,2,10.25,11,4,3,3,0
1276911,1,South Africa,England,54430,6,36,0,36,4,6,17,3,1,1,0
1276911,1,South Africa,England,58408,6,36,0,39,2,6.5,15,2,2,0,0
1276911,2,England,South Africa,62587,4,24,0,17,2,4.25,14,2,0,1,0
1276911,2,England,South Africa,53121,4,24,1,9,1,2.25,19,1,0,0,0
1276911,2,England,South Africa,72103,2,12,0,5,1,2.5,8,0,0,0,0
1276911,2,England,South Africa,49427,6,36,1,29,3,4.83,19,2,0,2,0
1276911,2,England,South Africa,46597,4.4,28,1,22,2,4.71,15,2,0,0,0
1276909,1,India,England,63646,7,42,0,38,0,5.42,24,6,0,0,0
1276909,1,India,England,87477,9,54,1,66,2,7.33,29,7,1,5,0
1276909,1,India,England,84635,9,54,0,48,0,5.33,31,5,1,2,1
1276909,1,India,England,70633,7,42,3,24,4,3.42,33,0,2,0,0
1276909,1,India,England,61325,9.5,59,0,60,3,6.1,25,0,4,2,0
1276909,1,India,England,49247,4,24,0,21,1,5.25,11,2,0,0,1
1276909,2,England,India,62587,7,42,1,35,3,5,28,6,0,2,0
1276909,2,England,India,53121,7,42,0,58,0,8.28,20,10,1,1,0
1276909,2,England,India,69920,8,48,0,45,1,5.62,21,5,0,0,0
1276909,2,England,India,46597,8,48,0,33,0,4.12,22,2,0,0,0
1276909,2,England,India,62701,8,48,0,54,1,6.75,23,6,1,0,0
1276909,2,England,India,53320,2,12,0,14,0,7,4,2,0,0,0
1276909,2,England,India,59832,2,12,0,14,0,7,4,2,0,0,0
1276909,2,England,India,52656,0.1,1,0,4,0,24,0,1,0,0,0
1276910,1,England,South Africa,72103,10,60,1,67,1,6.7,25,8,0,0,0
1276910,1,England,South Africa,93003,4,24,0,33,0,8.25,12,5,0,3,0
1276910,1,England,South Africa,46597,8,48,0,47,1,5.87,17,4,0,0,0
1276910,1,England,South Africa,69920,9,54,0,46,1,5.11,24,2,0,1,0
1277083,1,South Africa,India,66941,8,48,0,35,0,4.37,28,3,0,1,0
1276910,1,England,South Africa,53320,5,30,0,44,0,8.8,9,6,0,0,1
1277083,1,South Africa,India,58466,8,48,0,64,1,8,19,4,1,3,2
1276910,1,England,South Africa,49427,10,60,0,63,0,6.3,19,4,0,2,0
1277083,1,South Africa,India,70277,8,48,0,34,1,4.25,26,4,0,0,0
1276910,1,England,South Africa,59832,4,24,0,30,2,7.5,7,3,0,0,0
1277083,1,South Africa,India,50309,9,54,0,52,1,5.77,23,3,2,0,0
1276910,2,South Africa,England,50309,10,60,1,42,1,4.2,32,2,1,0,0
1277083,1,South Africa,India,66859,8,48,0,44,1,5.5,20,3,1,1,0
1276910,2,South Africa,England,66941,9,54,0,49,1,5.44,22,4,0,0,1
1277083,1,South Africa,India,58408,9,54,0,57,2,6.33,26,6,1,4,0
1276910,2,South Africa,England,63651,8.5,53,0,53,4,6,28,7,0,4,0
1277083,2,India,South Africa,70640,10,60,0,37,1,3.7,38,3,0,1,0
1276910,2,South Africa,England,58408,9,54,0,53,2,5.88,21,2,1,2,0
1277083,2,India,South Africa,54282,8,48,0,67,0,8.37,15,6,2,1,0
1276910,2,South Africa,England,66859,3,18,0,17,0,5.66,6,1,0,0,0
1277083,2,India,South Africa,12894,10,60,1,68,0,6.8,24,6,2,0,0
1276910,2,South Africa,England,70277,4,24,0,25,2,6.25,12,2,1,1,0
1277083,2,India,South Africa,61325,10,60,0,47,1,4.7,26,2,0,1,0
1276910,2,South Africa,England,54430,3,18,0,26,0,8.66,5,3,0,0,0
1277083,2,India,South Africa,63477,5,30,0,35,1,7,13,5,0,2,0
1277083,2,India,South Africa,81147,5,30,0,28,0,5.6,10,2,0,0,0
1277083,2,India,South Africa,71331,0.1,1,0,1,0,6,0,0,0,0,0
1277085,1,Ireland,West Indies,85975,10,60,1,46,1,4.6,34,4,1,0,0
1277085,1,Ireland,West Indies,66012,8.5,53,1,38,3,4.3,36,4,1,3,0
1277085,1,Ireland,West Indies,57785,9,54,0,56,3,6.22,29,8,0,5,0
1277085,1,Ireland,West Indies,69644,10,60,0,47,1,4.7,39,2,2,4,0
1277085,1,Ireland,West Indies,60322,8,48,0,52,2,6.5,26,3,4,0,0
1277085,1,Ireland,West Indies,56811,3,18,0,23,0,7.66,7,2,1,0,0
1277085,2,West Indies,Ireland,59339,10,60,1,48,1,4.8,36,6,1,0,0
1277085,2,West Indies,Ireland,66259,10,60,0,35,1,3.5,38,3,0,0,0
1277085,2,West Indies,Ireland,72397,10,60,0,55,3,5.5,35,4,2,2,1
1277085,2,West Indies,Ireland,72505,9,54,0,50,3,5.55,28,4,2,0,0
1277085,2,West Indies,Ireland,80451,5.1,31,0,26,2,5.03,18,2,0,6,0
1277085,2,West Indies,Ireland,59349,5,30,0,30,0,6,12,2,1,0,0
1277086,1,Ireland,West Indies,85975,10,60,1,40,2,4,39,5,0,0,0
1277086,1,Ireland,West Indies,66012,9,54,2,42,0,4.66,35,1,1,9,0
1277086,1,Ireland,West Indies,57785,8,48,1,42,3,5.25,32,6,0,3,1
1277086,1,Ireland,West Indies,60322,10,60,2,36,4,3.6,45,1,2,3,0
1277086,1,Ireland,West Indies,69644,8,48,0,56,0,7,22,5,2,2,0
1277086,1,Ireland,West Indies,56811,3,18,0,11,1,3.66,14,0,1,1,0
1277086,2,West Indies,Ireland,66259,8,48,0,51,2,6.37,26,6,2,0,1
1277086,2,West Indies,Ireland,59339,7,42,1,35,0,5,27,3,1,2,0
1277086,2,West Indies,Ireland,72397,6,36,1,32,0,5.33,22,3,1,2,0
1277086,2,West Indies,Ireland,59349,5,30,0,19,1,3.8,17,2,0,0,0
1277086,2,West Indies,Ireland,80451,2,12,0,8,0,4,7,0,0,1,0
1277086,2,West Indies,Ireland,72505,4,24,0,12,1,3,18,2,0,0,0
1277086,2,West Indies,Ireland,49040,0.3,3,0,4,1,8,1,0,0,0,1
1277084,1,India,South Africa,62022,8,48,0,53,2,6.62,26,6,0,6,1
1277084,1,India,South Africa,70640,10,60,0,52,2,5.2,27,5,0,1,0
1277084,1,India,South Africa,84635,9.5,59,0,59,3,6,31,7,1,1,1
1277084,1,India,South Africa,62051,10,60,0,53,0,5.3,30,3,1,1,1
1277084,1,India,South Africa,61325,9,54,0,47,1,5.22,28,5,1,0,0
1277084,1,India,South Africa,71331,3,18,0,21,0,7,7,1,1,0,0
1277084,2,South Africa,India,66941,10,60,0,58,3,5.8,32,8,0,2,0
1277084,2,South Africa,India,54430,9.2,56,0,54,2,5.78,30,3,3,1,0
1277084,2,South Africa,India,58466,10,60,0,69,1,6.9,29,8,0,3,2
1277084,2,South Africa,India,50309,10,60,0,39,1,3.9,26,1,0,0,0
1277084,2,South Africa,India,66859,7,42,0,40,3,5.71,18,4,0,1,0
1277084,2,South Africa,India,70277,3,18,0,21,0,7,6,1,1,0,0
1277087,1,Ireland,West Indies,85975,9,54,1,55,0,6.11,28,8,0,1,1
1277087,1,Ireland,West Indies,66012,7,42,1,38,0,5.42,29,5,1,4,0
1277087,1,Ireland,West Indies,57785,7.4,46,0,43,3,5.6,27,5,1,1,1
1277087,1,Ireland,West Indies,60322,10,60,2,28,4,2.8,46,3,1,0,0
1277087,1,Ireland,West Indies,69644,4,24,0,14,1,3.5,15,1,0,0,0
1277087,1,Ireland,West Indies,56811,3,18,0,11,1,3.66,12,1,0,1,0
1277087,1,Ireland,West Indies,52631,4,24,0,16,0,4,15,2,0,0,0
1277087,2,West Indies,Ireland,72397,10,60,1,35,1,3.5,42,2,0,8,0
1277087,2,West Indies,Ireland,72505,6.5,41,0,28,0,4.09,27,3,0,1,0
1277087,2,West Indies,Ireland,80451,3,18,0,23,1,7.66,12,1,1,6,0
1277087,2,West Indies,Ireland,66259,10,60,0,59,3,5.9,31,6,1,2,0
1277087,2,West Indies,Ireland,59339,2,12,0,16,0,8,6,3,0,0,0
1277087,2,West Indies,Ireland,49040,3,18,0,8,0,2.66,11,0,0,0,0
1277087,2,West Indies,Ireland,59349,10,60,0,44,3,4.4,34,4,1,1,0
1277073,1,Netherlands,South Africa,97878,8,48,2,45,2,5.62,32,5,2,1,1
1277073,1,Netherlands,South Africa,60259,9,54,0,49,2,5.44,34,5,2,1,0
1277073,1,Netherlands,South Africa,69468,10,60,1,70,2,7,33,4,4,6,1
1277073,1,Netherlands,South Africa,48503,6,36,0,26,0,4.33,18,2,0,0,0
1277073,1,Netherlands,South Africa,55246,7,42,0,40,1,5.71,18,5,0,0,0
1277073,1,Netherlands,South Africa,47391,6,36,0,27,1,4.5,14,1,0,0,0
1277073,1,Netherlands,South Africa,58464,4,24,0,18,0,4.5,11,0,1,0,0
1277073,2,South Africa,Netherlands,50309,1,6,0,6,0,6,3,1,0,0,0
1277073,2,South Africa,Netherlands,50121,1,6,0,5,0,5,4,1,0,0,0
1277082,1,India,South Africa,70640,10,60,0,48,2,4.8,30,4,0,1,0
1277082,1,India,South Africa,54282,10,60,0,64,0,6.4,26,3,1,4,0
1277082,1,India,South Africa,63477,10,60,1,72,0,7.2,26,5,3,2,3
1277082,1,India,South Africa,12894,10,60,0,53,1,5.3,20,2,0,2,0
1277082,1,India,South Africa,61325,10,60,0,53,0,5.3,30,6,0,0,0
1277082,2,South Africa,India,70277,6,36,0,30,1,5,16,2,0,1,0
1277082,2,South Africa,India,73871,9,54,0,49,0,5.44,30,7,0,1,0
1277082,2,South Africa,India,50309,10,60,0,42,1,4.2,27,2,0,1,0
1277082,2,South Africa,India,66941,10,60,0,64,2,6.4,22,5,1,4,0
1277082,2,South Africa,India,58408,10,60,1,52,2,5.2,24,2,0,3,0
1277082,2,South Africa,India,66859,5,30,0,26,2,5.2,15,3,0,1,0
1277099,1,Bangladesh,South Africa,91235,7,42,0,37,1,5.28,25,6,0,1,0
1277099,1,Bangladesh,South Africa,54674,7,42,0,23,0,3.28,30,3,0,0,0
1277099,1,Bangladesh,South Africa,70877,5,30,0,27,1,5.4,18,3,1,0,0
1277099,1,Bangladesh,South Africa,66808,9,54,0,35,5,3.88,38,4,0,3,0
1277099,1,Bangladesh,South Africa,48277,9,54,0,24,2,2.66,37,2,0,1,0
1277099,2,South Africa,Bangladesh,67296,5.3,33,0,37,0,6.72,22,8,0,2,0
1277099,2,South Africa,Bangladesh,66941,5,30,0,24,0,4.8,19,4,0,0,0
1277099,2,South Africa,Bangladesh,50309,7,42,0,36,1,5.14,20,4,0,0,0
1277099,2,South Africa,Bangladesh,58408,7,42,0,41,0,5.85,19,4,0,1,0
1277099,2,South Africa,Bangladesh,54430,2,12,0,18,0,9,6,4,0,0,0
1278676,1,India,West Indies,87477,8,48,2,26,1,3.25,35,3,0,1,0
1278676,1,India,West Indies,84635,10,60,0,29,2,2.9,47,4,0,2,0
1278676,1,India,West Indies,75311,9,54,1,30,3,3.33,36,3,0,1,0
1278676,1,India,West Indies,63477,7,42,0,38,0,5.42,23,2,1,0,0
1278676,1,India,West Indies,61325,9.5,59,0,49,4,4.98,38,1,4,0,0
1278676,2,West Indies,India,49034,5,30,0,41,0,8.2,18,6,1,4,0
1278676,2,West Indies,India,59339,5,30,0,29,0,5.8,19,5,0,1,0
1278676,2,West Indies,India,72397,7,42,0,45,2,6.42,26,6,1,3,0
1278676,2,West Indies,India,66259,9,54,0,46,1,5.11,25,5,0,0,0
1278676,2,West Indies,India,72385,2,12,0,14,0,7,2,1,0,0,0
1278677,1,West Indies,India,49034,8,48,0,42,1,5.25,24,4,0,1,1
1278677,1,West Indies,India,72397,10,60,0,36,2,3.6,35,3,0,0,0
1278677,1,West Indies,India,80451,7,42,0,29,2,4.14,30,5,0,1,0
1278677,1,West Indies,India,59339,9,54,2,37,1,4.11,32,4,0,0,0
1278677,1,West Indies,India,66259,6,36,0,39,1,6.5,16,2,2,0,1
1278677,1,West Indies,India,72385,10,60,0,50,1,5,21,2,0,0,0
1278677,2,India,West Indies,87477,9,54,1,38,1,4.22,38,3,1,3,0
1278677,2,India,West Indies,63477,9,54,1,41,2,4.55,35,4,2,0,0
1278677,2,India,West Indies,84635,9,54,3,12,4,1.33,45,1,0,0,0
1278677,2,India,West Indies,61325,10,60,0,45,1,4.5,33,1,2,0,2
1278677,2,India,West Indies,75311,5,30,0,28,1,5.6,14,1,1,0,1
1278677,2,India,West Indies,64479,4,24,0,24,1,6,12,1,1,1,0
1278678,1,West Indies,India,49034,7,42,0,39,0,5.57,25,4,1,3,0
1278678,1,West Indies,India,72397,10,60,1,54,2,5.4,37,6,1,6,0
1278678,1,West Indies,India,80451,7,42,0,36,1,5.14,28,4,0,7,1
1278678,1,West Indies,India,59339,8,48,1,34,4,4.25,28,4,0,1,0
1278678,1,West Indies,India,72385,8,48,0,42,1,5.25,25,2,2,0,0
1278678,1,West Indies,India,61941,10,60,0,59,2,5.9,28,6,1,1,0
1278678,2,India,West Indies,62022,8,48,1,41,2,5.12,28,5,0,1,0
1278678,2,India,West Indies,87477,9,54,1,29,3,3.22,41,4,0,2,0
1278678,2,India,West Indies,84635,8.1,49,1,27,3,3.3,37,2,1,1,0
1278678,2,India,West Indies,67609,8,48,0,51,2,6.37,27,2,4,2,0
1278678,2,India,West Indies,75311,4,24,0,17,0,4.25,18,1,1,2,0
1277098,1,South Africa,Bangladesh,66941,10,60,2,34,1,3.4,40,3,0,3,0
1277098,1,South Africa,Bangladesh,67296,10,60,0,39,5,3.9,38,4,0,4,0
1277098,1,South Africa,Bangladesh,50121,2.5,17,0,6,1,2.11,11,0,0,0,0
1277098,1,South Africa,Bangladesh,58190,6.1,37,0,22,0,3.56,24,3,0,0,0
1277098,1,South Africa,Bangladesh,58408,10,60,1,26,1,2.6,40,2,0,0,0
1277098,1,South Africa,Bangladesh,50309,10,60,0,57,0,5.7,33,4,2,1,2
1277097,1,South Africa,Bangladesh,66941,10,60,1,75,1,7.5,32,8,4,1,0
1277098,1,South Africa,Bangladesh,55398,1,6,0,3,1,3,3,0,0,0,0
1277097,1,South Africa,Bangladesh,67296,10,60,0,57,1,5.7,28,3,2,2,0
1277098,2,Bangladesh,South Africa,91235,4,24,0,29,0,7.25,15,6,0,0,0
1277097,1,South Africa,Bangladesh,73871,10,60,1,57,2,5.7,31,4,2,2,1
1277098,2,Bangladesh,South Africa,66808,4,24,0,41,0,10.25,13,3,4,1,0
1277097,1,South Africa,Bangladesh,50309,10,60,0,56,2,5.6,26,5,1,0,0
1277098,2,Bangladesh,South Africa,70877,10,60,0,56,1,5.6,29,5,1,1,0
1277097,1,South Africa,Bangladesh,66859,10,60,1,63,1,6.3,26,3,2,6,1
1277098,2,Bangladesh,South Africa,54674,3,18,0,13,0,4.33,13,2,0,2,0
1277097,2,Bangladesh,South Africa,48277,10,60,0,54,0,5.4,27,5,1,0,0
1277098,2,Bangladesh,South Africa,48277,10,60,2,33,1,3.3,39,3,0,0,0
1277097,2,Bangladesh,South Africa,91235,8,48,0,47,2,5.87,26,4,2,3,0
1277098,2,Bangladesh,South Africa,87075,5,30,0,15,1,3,18,1,0,0,0
1277097,2,Bangladesh,South Africa,66808,10,60,1,36,3,3.6,40,3,1,1,0
1277098,2,Bangladesh,South Africa,47352,1.2,8,0,8,0,6,3,1,0,0,0
1277097,2,Bangladesh,South Africa,54674,10,60,0,50,0,5,30,5,0,3,0
1277097,2,Bangladesh,South Africa,70877,9,54,0,61,4,6.77,23,6,2,0,0
1277097,2,Bangladesh,South Africa,47352,1.5,11,0,24,1,13.09,1,1,2,1,0
1281446,1,England,Netherlands,53121,8.2,50,0,36,4,4.32,29,4,0,1,0
1281446,1,England,Netherlands,57641,9,54,1,38,1,4.22,34,3,0,3,0
1281446,1,England,Netherlands,72103,6,36,0,35,0,5.83,14,2,0,2,0
1281446,1,England,Netherlands,69920,8,48,0,49,2,6.12,26,6,0,1,2
1281446,1,England,Netherlands,59832,8,48,0,40,1,5,20,1,0,2,0
1281446,1,England,Netherlands,49427,10,60,0,41,1,4.1,28,1,0,2,0
1281446,2,Netherlands,England,97878,7,42,0,42,0,6,22,4,0,5,0
1281446,2,Netherlands,England,61845,6,36,0,48,0,8,16,8,0,0,0
1281446,2,Netherlands,England,56854,7,42,0,59,2,8.42,21,6,3,0,1
1281446,2,Netherlands,England,105883,6.1,37,0,50,0,8.1,11,6,1,0,0
1281446,2,Netherlands,England,106014,2,12,0,22,0,11,5,3,1,0,0
1281444,1,Netherlands,England,61845,10,60,0,82,1,8.2,24,7,3,4,0
1281446,2,Netherlands,England,93293,2,12,0,22,0,11,3,4,0,1,0
1281444,1,Netherlands,England,73615,10,60,0,99,1,9.9,20,8,5,1,1
1281444,1,Netherlands,England,48503,9,54,0,83,2,9.22,18,3,7,2,0
1281444,1,Netherlands,England,93293,5,30,0,65,0,13,8,10,1,5,0
1281444,1,Netherlands,England,93297,10,60,0,108,0,10.8,16,5,7,2,1
1281444,1,Netherlands,England,106014,6,36,0,55,0,9.16,9,3,3,0,0
1281444,2,England,Netherlands,53121,10,60,0,42,2,4.2,36,3,0,2,0
1281444,2,England,Netherlands,62587,10,60,0,46,2,4.6,33,3,0,1,0
1281444,2,England,Netherlands,72103,9,54,0,46,2,5.11,31,5,1,0,0
1281444,2,England,Netherlands,46597,10,60,0,57,3,5.7,27,5,0,0,0
1281444,2,England,Netherlands,49427,10,60,0,59,0,5.9,26,1,3,0,0
1281444,2,England,Netherlands,49309,0.4,4,0,5,1,7.5,2,0,0,0,0
1288314,1,Pakistan,Australia,95855,10,60,0,63,4,6.3,30,6,2,0,0
1288314,1,Pakistan,Australia,103878,10,60,1,57,0,5.7,29,6,1,0,0
1288314,1,Pakistan,Australia,105513,10,60,0,56,2,5.6,31,6,1,0,0
1288314,1,Pakistan,Australia,61491,10,60,0,71,1,7.1,20,7,1,1,0
1288314,1,Pakistan,Australia,63619,4,24,0,38,0,9.5,5,1,3,0,0
1288314,1,Pakistan,Australia,75215,6,36,0,57,1,9.5,7,4,2,1,0
1288314,2,Australia,Pakistan,59610,9,54,0,74,0,8.22,21,6,3,1,0
1288314,2,Australia,Pakistan,96335,6,36,0,35,0,5.83,17,4,0,0,0
1288314,2,Australia,Pakistan,80817,9,54,0,66,1,7.33,16,5,1,0,0
1288314,2,Australia,Pakistan,66190,4,24,0,28,0,7,9,1,1,0,0
1288314,2,Australia,Pakistan,58435,10,60,0,71,2,7.1,17,4,2,0,0
1288314,2,Australia,Pakistan,68884,8,48,0,50,0,6.25,17,3,1,1,0
1288314,2,Australia,Pakistan,54212,3,18,0,23,1,7.66,5,3,0,0,0
1288313,1,Pakistan,Australia,72719,8,48,0,56,0,7,24,6,1,4,0
1288313,1,Pakistan,Australia,105513,8,48,0,59,0,7.37,21,6,1,2,0
1288313,1,Pakistan,Australia,103878,8,48,0,44,2,5.5,23,2,0,6,0
1288313,1,Pakistan,Australia,61491,10,60,0,59,2,5.9,27,3,3,0,0
1288313,1,Pakistan,Australia,63619,6,36,0,36,1,6,11,3,0,0,0
1288313,1,Pakistan,Australia,75215,10,60,0,50,1,5,26,2,1,0,0
1288313,2,Australia,Pakistan,59610,7,42,0,36,1,5.14,20,4,0,0,0
1288313,2,Australia,Pakistan,96335,3,18,0,18,0,6,9,3,0,0,0
1288313,2,Australia,Pakistan,58435,10,60,0,38,4,3.8,32,2,0,2,0
1288313,2,Australia,Pakistan,80817,8,48,0,36,1,4.5,25,2,0,1,1
1288313,2,Australia,Pakistan,68884,8.2,50,0,53,2,6.36,20,4,2,0,0
1288313,2,Australia,Pakistan,54212,3,18,0,9,0,3,9,0,0,0,0
1288313,2,Australia,Pakistan,66190,6,36,0,35,2,5.83,14,2,1,0,0
1281445,1,England,Netherlands,53121,8,48,0,46,2,5.75,26,2,2,1,0
1281445,1,England,Netherlands,62587,8,48,1,35,0,4.37,29,2,1,0,0
1281445,1,England,Netherlands,49427,9,54,0,50,2,5.55,24,2,2,1,0
1281445,1,England,Netherlands,69920,7,42,0,36,1,5.14,22,1,1,2,0
1281445,1,England,Netherlands,46597,4,24,0,30,0,7.5,9,3,1,0,0
1281445,1,England,Netherlands,59832,5,30,0,28,1,5.6,12,1,1,0,0
1281445,2,Netherlands,England,61845,6,36,1,26,0,4.33,21,3,0,1,0
1281445,2,Netherlands,England,60259,2,12,0,16,0,8,8,4,0,0,0
1281445,2,Netherlands,England,105883,8,48,0,51,1,6.37,22,6,1,0,0
1281445,2,Netherlands,England,73615,3.1,19,0,26,0,8.21,6,3,0,0,0
1281445,2,Netherlands,England,93293,3,18,0,27,0,9,6,4,0,1,0
1281445,2,Netherlands,England,106014,9,54,1,55,2,6.11,25,5,1,0,0
1281445,2,Netherlands,England,48736,4,24,0,25,1,6.25,10,3,0,0,0
1281445,2,Netherlands,England,101586,1,6,0,8,0,8,3,0,1,0,0
1288315,1,Pakistan,Australia,95855,8,48,2,40,2,5,32,5,1,1,0
1288315,1,Pakistan,Australia,103878,8.5,53,1,39,3,4.41,32,5,0,0,0
1288315,1,Pakistan,Australia,61491,8,48,0,51,1,6.37,23,4,2,1,0
1288315,1,Pakistan,Australia,105513,10,60,1,40,3,4,40,1,2,4,0
1288315,1,Pakistan,Australia,63619,7,42,0,38,1,5.42,18,4,0,0,0
1288315,2,Australia,Pakistan,50789,9,54,0,51,0,5.66,25,5,0,0,0
1288315,2,Australia,Pakistan,80817,6,36,0,38,1,6.33,18,6,0,1,0
1288315,2,Australia,Pakistan,58435,9,54,0,50,0,5.55,22,4,1,0,0
1288315,2,Australia,Pakistan,96335,3,18,0,19,0,6.33,9,3,0,1,0
1288315,2,Australia,Pakistan,66190,2,12,0,9,0,4.5,3,0,0,0,0
1288315,2,Australia,Pakistan,59610,3,18,0,15,0,5,9,2,0,0,0
1288315,2,Australia,Pakistan,78285,5.5,35,0,31,0,5.31,14,1,0,0,0
1288987,1,New Zealand,Netherlands,70691,9.4,58,1,45,3,4.65,35,6,0,0,1
1288987,1,New Zealand,Netherlands,64947,8,48,1,31,1,3.87,32,4,0,0,0
1288987,1,New Zealand,Netherlands,81257,10,60,0,50,4,5,36,3,2,4,0
1288987,1,New Zealand,Netherlands,47231,5,30,0,10,1,2,24,0,0,1,0
1288987,1,New Zealand,Netherlands,54369,8,48,1,22,1,2.75,32,1,0,0,0
1288987,1,New Zealand,Netherlands,67586,9,54,0,40,0,4.44,27,3,0,0,1
1288987,2,Netherlands,New Zealand,97878,6,36,1,23,0,3.83,23,2,0,1,0
1288987,2,Netherlands,New Zealand,61845,6,36,0,34,1,5.66,18,3,1,1,0
1288987,2,Netherlands,New Zealand,93293,2,12,0,17,0,8.5,7,1,1,1,0
1288987,2,Netherlands,New Zealand,69468,3,18,0,24,0,8,10,2,0,10,0
1288987,2,Netherlands,New Zealand,48503,10,60,0,30,0,3,34,0,0,0,0
1288987,2,Netherlands,New Zealand,58594,8,48,0,32,2,4,28,1,1,0,0
1288987,2,Netherlands,New Zealand,93297,3.3,21,0,35,0,10,6,3,1,1,0
1288988,1,Netherlands,New Zealand,97878,10,60,0,36,3,3.6,41,2,1,2,2
1288988,1,Netherlands,New Zealand,61845,10,60,2,56,4,5.6,35,5,2,5,0
1288988,1,Netherlands,New Zealand,69468,8,48,0,60,0,7.5,22,4,3,5,0
1288988,1,Netherlands,New Zealand,58594,10,60,0,45,1,4.5,30,3,1,0,0
1288988,1,Netherlands,New Zealand,48503,9,54,0,48,1,5.33,24,3,1,0,0
1288988,1,Netherlands,New Zealand,106014,3,18,0,16,0,5.33,7,1,0,0,0
1288988,2,New Zealand,Netherlands,57609,7,42,2,24,1,3.42,34,3,0,2,0
1288988,2,New Zealand,Netherlands,70691,7,42,0,22,2,3.14,34,3,0,4,0
1288988,2,New Zealand,Netherlands,81257,5,30,0,38,1,7.6,19,5,2,2,0
1288988,2,New Zealand,Netherlands,47231,4,24,0,20,1,5,13,2,0,0,0
1288988,2,New Zealand,Netherlands,67586,6.1,37,0,17,2,2.75,26,2,0,0,0
1288988,2,New Zealand,Netherlands,54369,5,30,0,21,3,4.2,19,3,0,0,0
1290881,1,Oman,Namibia,87127,10,60,0,36,2,3.6,40,2,0,3,0
1290881,1,Oman,Namibia,96344,5,30,1,25,0,5,19,3,0,0,0
1290881,1,Oman,Namibia,87469,4,24,0,28,0,7,8,1,1,0,0
1290881,1,Oman,Namibia,45702,7,42,0,40,2,5.71,24,2,2,1,0
1290881,1,Oman,Namibia,68463,8,48,0,45,2,5.62,22,3,1,0,0
1290881,1,Oman,Namibia,68465,10,60,2,30,3,3,42,1,1,1,0
1290881,1,Oman,Namibia,88971,6,36,0,23,1,3.83,22,1,1,0,0
1290881,2,Namibia,Oman,74479,8.5,53,1,50,2,5.66,29,6,1,1,0
1290881,2,Namibia,Oman,63683,9,54,1,36,0,4,34,4,0,3,0
1290881,2,Namibia,Oman,67403,9,54,1,26,5,2.88,39,3,0,1,0
1290881,2,Namibia,Oman,54563,10,60,2,28,1,2.8,40,1,1,0,0
1290881,2,Namibia,Oman,53164,6,36,0,21,1,3.5,24,2,0,1,0
1290881,2,Namibia,Oman,80905,2,12,0,9,0,4.5,6,0,0,1,0
1290881,2,Namibia,Oman,94753,2,12,0,10,0,5,5,1,0,0,0
1288989,1,Netherlands,New Zealand,97878,10,60,0,62,2,6.2,29,6,1,4,1
1288989,1,Netherlands,New Zealand,61845,9,54,0,58,2,6.44,28,5,2,4,0
